,contribution_receipt_amount,contributor_zip,party
43099,100.0,94062,DEM
43100,80.0,11215,DEM
43101,500.0,20005,DEM
43102,49.24,22152,DEM
43103,100.0,1262,DEM
43104,25.0,83404,DEM
43105,50.0,83404,DEM
43106,250.0,23958,DEM
43107,30.0,6492,DEM
43108,250.0,6492,DEM
43109,100.0,95014,DEM
43110,100.0,11104,DEM
43111,2300.0,22304,DEM
43112,30.0,60187,DEM
43113,160.0,60187,DEM
43114,250.0,10032,DEM
43115,5.0,19320,DEM
43116,78.58,19320,DEM
43117,100.0,85044,DEM
43118,25.0,94040,DEM
43119,30.0,94040,DEM
43120,250.0,22124,DEM
43121,100.0,8844,DEM
43122,800.0,2492,DEM
43123,30.0,93953,DEM
43124,500.0,98103,DEM
43125,250.0,66205,DEM
43126,100.0,85282,DEM
43127,96.44,30213,DEM
43128,20.0,48168,DEM
43129,307.75,8540,DEM
43130,50.0,95017,DEM
43131,133.61,96816,DEM
43132,29.3,30083,DEM
43133,94.82,30072,DEM
43134,13.8,20876,DEM
43135,650.0,20007,DEM
43136,50.0,60048,DEM
43137,50.0,60048,DEM
43138,100.0,90019,DEM
43139,61.5,2493,DEM
43140,200.0,95820,DEM
43141,118.53,94612,DEM
43142,24.44,95126,DEM
43143,1750.0,94062,DEM
43144,149.98,94523,DEM
43145,47.23,90034,DEM
43146,1300.0,22101,DEM
43147,98.09,90041,DEM
43148,200.0,95630,DEM
43149,100.0,2493,DEM
43150,150.0,2493,DEM
43151,50.0,1742,DEM
43152,250.0,32309,DEM
43153,300.0,20017,DEM
43154,24.44,94087,DEM
43155,250.0,75023,DEM
43156,100.0,75023,DEM
43157,1300.0,74871,DEM
43158,100.0,48103,DEM
43159,250.0,6112,DEM
43160,13.35,55055,DEM
43161,149.35,60638,DEM
43162,203.81,10012,DEM
43163,250.0,92625,DEM
43164,1000.0,89450,DEM
43165,50.0,94110,DEM
43166,250.0,27707,DEM
43167,25.0,30092,DEM
43168,250.0,66217,DEM
43169,30.0,94941,DEM
43170,100.0,1450,DEM
43171,50.56,95864,DEM
43172,100.0,89117,DEM
43173,14.8,44132,DEM
43174,38.85,44132,DEM
43175,500.0,20008,DEM
43176,30.0,90004,DEM
43177,1300.0,45215,DEM
43178,250.0,94705,DEM
43179,250.0,94705,DEM
43180,50.0,7436,DEM
43181,250.0,90291,DEM
43182,250.0,97148,DEM
43183,195.15,60680,DEM
43184,115.0,96740,DEM
43185,539.08,90265,DEM
43186,50.56,90265,DEM
43187,41.41,20815,DEM
43188,100.0,20009,DEM
43189,9.4,12180,DEM
43190,40.91,64114,DEM
43191,30.0,16827,DEM
43192,250.0,80524,DEM
43193,35.0,94303,DEM
43194,250.0,94062,DEM
43195,30.0,19070,DEM
43196,34.25,90034,DEM
43197,30.0,60091,DEM
43198,30.0,97128,DEM
43199,50.0,23238,DEM
43200,500.0,1742,DEM
43201,500.0,1742,DEM
43202,25.0,6776,DEM
43203,15.0,6776,DEM
43204,65.0,6776,DEM
43205,20.0,6776,DEM
43206,35.0,6776,DEM
43207,20.0,6776,DEM
43208,10.0,6776,DEM
43209,25.0,6776,DEM
43210,40.0,6776,DEM
43211,184.37,21046,DEM
43212,257.56,21046,DEM
43213,272.62,31904,DEM
43214,100.0,21209,DEM
43215,300.0,20910,DEM
43216,100.0,92119,DEM
43217,50.0,11215,DEM
43218,38.51,27713,DEM
43219,30.0,98008,DEM
43220,250.0,94117,DEM
43221,300.0,15224,DEM
43222,88.86,27614,DEM
43223,54.43,94803,DEM
43224,400.0,98407,DEM
43225,250.0,89144,DEM
43226,250.0,2143,DEM
43227,250.0,30265,DEM
43228,250.0,30265,DEM
43229,52.03,61520,DEM
43230,44.17,48640,DEM
43231,73.93,66216,DEM
43232,2300.0,10128,DEM
43233,100.0,22911,DEM
43234,39.25,98684,DEM
43235,50.0,92404,DEM
43236,250.0,6903,DEM
43237,150.0,78750,DEM
43238,94.98,60642,DEM
43239,50.0,80304,DEM
43240,270.0,84103,DEM
43241,50.0,84105,DEM
43242,100.0,90405,DEM
43243,15.8,91306,DEM
43244,30.0,48214,DEM
43245,50.0,92651,DEM
43246,30.0,92651,DEM
43247,45.0,14850,DEM
43248,124.38,10801,DEM
43249,100.0,80108,DEM
43250,100.0,93110,DEM
43251,135.38,23112,DEM
43252,323.51,91765,DEM
43253,100.0,87571,DEM
43254,100.0,98122,DEM
43255,500.0,98122,DEM
43256,150.0,10014,DEM
43257,1300.0,22101,DEM
43258,150.0,80211,DEM
43259,150.0,1060,DEM
43260,500.0,33908,DEM
43261,250.0,29710,DEM
43262,300.0,20886,DEM
43263,50.0,94062,DEM
43264,20.0,60610,DEM
43265,250.0,63141,DEM
43266,48.8,2584,DEM
43267,250.0,90039,DEM
43268,35.0,98004,DEM
43269,1300.0,68105,DEM
43270,250.0,92262,DEM
43271,2300.0,10506,DEM
43272,500.0,78624,DEM
43273,41.88,81321,DEM
43274,140.73,10024,DEM
43275,300.0,92683,DEM
43276,32.84,92683,DEM
43277,19.99,90025,DEM
43278,30.0,94025,DEM
43279,250.0,94402,DEM
43280,300.0,94402,DEM
43281,30.0,33483,DEM
43282,200.0,29920,DEM
43283,30.0,90278,DEM
43284,100.0,60615,DEM
43285,100.0,59937,DEM
43286,40.56,10128,DEM
43287,15.71,68133,DEM
43288,500.0,10035,DEM
43289,250.0,99999,DEM
43290,250.0,92037,DEM
43291,2300.0,20815,DEM
43292,100.0,60010,DEM
43293,250.0,95819,DEM
43294,525.0,2465,DEM
43295,25.0,94703,DEM
43296,71.04,92627,DEM
43297,100.0,94019,DEM
43298,500.0,19348,DEM
43299,500.0,19348,DEM
43300,1300.0,50266,DEM
43301,50.0,94703,DEM
43302,50.02,61761,DEM
43303,49.95,10970,DEM
43304,100.0,10075,DEM
43305,30.0,90049,DEM
43306,541.44,92101,DEM
43307,51.18,30096,DEM
43308,250.0,32701,DEM
43309,300.0,20854,DEM
43310,110.8,20853,DEM
43311,50.0,10024,DEM
43312,99.32,15233,DEM
43313,100.0,20015,DEM
43314,300.0,98119,DEM
43315,30.0,22314,DEM
43316,50.0,20015,DEM
43317,250.0,44133,DEM
43318,250.0,19518,DEM
43319,250.0,95742,DEM
43320,1000.0,60610,DEM
43321,100.0,29021,DEM
43322,250.0,10011,DEM
43323,150.0,19072,DEM
43324,400.0,10002,DEM
43325,500.0,60611,DEM
43326,34.52,90815,DEM
43327,128.77,98684,DEM
43328,275.0,98102,DEM
43329,250.0,6820,DEM
43330,235.84,1864,DEM
43331,500.0,89005,DEM
43332,1100.0,6461,DEM
43333,50.0,30607,DEM
43334,50.56,11206,DEM
43335,250.0,60625,DEM
43336,250.0,10028,DEM
43337,21.8,20015,DEM
43338,250.0,20015,DEM
43339,250.0,2115,DEM
43340,50.0,60201,DEM
43341,250.0,60201,DEM
43342,25.0,1801,DEM
43343,34.25,90266,DEM
43344,43.11,48823,DEM
43345,65.6,94587,DEM
43346,250.0,10583,DEM
43347,124.22,28078,DEM
43348,200.0,10025,DEM
43349,23.73,94619,DEM
43350,100.0,94619,DEM
43351,482.9,75214,DEM
43352,13.61,90066,DEM
43353,96.47,55121,DEM
43354,69.99,96748,DEM
43355,30.0,7079,DEM
43356,1300.0,90033,DEM
43357,250.0,99999,DEM
43358,500.0,20815,DEM
43359,250.0,45206,DEM
43360,68.21,85711,DEM
43361,23.51,6883,DEM
43362,2000.0,29607,DEM
43363,250.0,80219,DEM
43364,100.0,6880,DEM
43365,186.37,92653,DEM
43366,500.0,12534,DEM
43367,250.0,22207,DEM
43368,500.0,22304,DEM
43369,400.0,45241,DEM
43370,250.0,33326,DEM
43371,70.51,6456,DEM
43372,42.75,69162,DEM
43373,10.0,86001,DEM
43374,30.0,86001,DEM
43375,10.0,86001,DEM
43376,250.0,86001,DEM
43377,50.0,13224,DEM
43378,250.0,7481,DEM
43379,20.0,8536,DEM
43380,89.44,98029,DEM
43381,500.0,98029,DEM
43382,300.0,97068,DEM
43383,35.95,85226,DEM
43384,100.0,98685,DEM
43385,250.0,81507,DEM
43386,500.0,2653,DEM
43387,1771.56,21044,DEM
43388,49.53,43221,DEM
43389,70.03,48336,DEM
43390,500.0,94965,DEM
43391,1300.0,60602,DEM
43392,36.68,10024,DEM
43393,162.24,15010,DEM
43394,162.24,15010,DEM
43395,500.0,10011,DEM
43396,50.0,10011,DEM
43397,500.0,10520,DEM
43398,950.0,96146,DEM
43399,250.0,10019,DEM
43400,157.72,33935,DEM
43401,10.0,92024,DEM
43402,1300.0,48104,DEM
43403,1000.0,20005,DEM
43404,71.6,11756,DEM
43405,100.0,22310,DEM
43406,300.0,25411,DEM
43407,200.0,21045,DEM
43408,250.0,6830,DEM
43409,250.0,38111,DEM
43410,250.0,20854,DEM
43411,500.0,48103,DEM
43412,250.0,98006,DEM
43413,32.83,48103,DEM
43414,63.4,21030,DEM
43415,100.0,91302,DEM
43416,50.0,92103,DEM
43417,100.0,90265,DEM
43418,34.75,30316,DEM
43419,85.0,1754,DEM
43420,50.0,10025,DEM
43421,250.0,10033,DEM
43422,63.95,81620,DEM
43423,30.0,48104,DEM
43424,100.0,21738,DEM
43425,250.0,85713,DEM
43426,71.06,27920,DEM
43427,30.0,60618,DEM
43428,30.0,80516,DEM
43429,250.0,90068,DEM
43430,250.0,6069,DEM
43431,500.0,6107,DEM
43432,250.0,20782,DEM
43433,36.46,94109,DEM
43434,190.86,33498,DEM
43435,25.0,65270,DEM
43436,500.0,33908,DEM
43437,100.0,81612,DEM
43438,250.0,10964,DEM
43439,30.0,46236,DEM
43440,100.0,48105,DEM
43441,58.0,20008,DEM
43442,150.0,46845,DEM
43443,250.0,19087,DEM
43444,74.98,27606,DEM
43445,250.0,94611,DEM
43446,100.0,97405,DEM
43447,266.05,91205,DEM
43448,29.24,91765,DEM
43449,250.0,1532,DEM
43450,50.56,92374,DEM
43451,50.0,1095,DEM
43452,200.0,10021,DEM
43453,30.0,32714,DEM
43454,100.0,10011,DEM
43455,40.56,71458,DEM
43456,300.0,6896,DEM
43457,25.0,94518,DEM
43458,250.0,94518,DEM
43459,100.0,94518,DEM
43460,500.0,94022,DEM
43461,250.0,77042,DEM
43462,100.0,77042,DEM
43463,78.95,46507,DEM
43464,100.0,93402,DEM
43465,250.0,75205,DEM
43466,10.0,98036,DEM
43467,250.0,80304,DEM
43468,125.0,1590,DEM
43469,52.08,1545,DEM
43470,17.75,73003,DEM
43471,19.99,48230,DEM
43472,50.15,94960,DEM
43473,100.0,80209,DEM
43474,250.0,10472,DEM
43475,94.98,7753,DEM
43476,8.0,20011,DEM
43477,35.0,20011,DEM
43478,8.0,20011,DEM
43479,292.09,33496,DEM
43480,250.0,5301,DEM
43481,250.0,20912,DEM
43482,131.5,91915,DEM
43483,125.0,60610,DEM
43484,500.0,10003,DEM
43485,38.11,70115,DEM
43486,100.0,61073,DEM
43487,32.68,33033,DEM
43488,53.06,90012,DEM
43489,250.0,60610,DEM
43490,16.8,5403,DEM
43491,1000.0,10013,DEM
43492,47.91,22043,DEM
43493,99.11,53562,DEM
43494,15.6,23435,DEM
43495,1000.0,64116,DEM
43496,250.0,94707,DEM
43497,292.05,2140,DEM
43498,600.06,94608,DEM
43499,1000.0,93105,DEM
43500,500.0,30309,DEM
43501,500.0,11001,DEM
43502,100.0,2476,DEM
43503,30.0,94115,DEM
43504,56.04,38501,DEM
43505,250.0,78504,DEM
43506,250.0,20901,DEM
43507,100.24,98033,DEM
43508,82.15,11758,DEM
43509,300.0,92037,DEM
43510,97.37,53545,DEM
43511,30.0,22150,DEM
43512,75.0,11024,DEM
43513,175.0,38902,DEM
43514,95.28,77006,DEM
43515,150.0,92024,DEM
43516,250.0,90254,DEM
43517,250.0,28405,DEM
43518,200.0,28405,DEM
43519,1553.0,11238,DEM
43520,50.6,94603,DEM
43521,250.0,7627,DEM
43522,200.0,5672,DEM
43523,50.0,22046,DEM
43524,250.0,33139,DEM
43525,300.0,20152,DEM
43526,17.05,85028,DEM
43527,500.0,11201,DEM
43528,40.0,95136,DEM
43529,200.0,20815,DEM
43530,250.0,94103,DEM
43531,250.0,8540,DEM
43532,200.0,20759,DEM
43533,250.0,6903,DEM
43534,250.0,60622,DEM
43535,500.0,97520,DEM
43536,58.58,20015,DEM
43537,500.0,94118,DEM
43538,139.12,33027,DEM
43539,30.0,23451,DEM
43540,50.0,98177,DEM
43541,700.0,60148,DEM
43542,500.0,60148,DEM
43543,500.0,60148,DEM
43544,50.0,10011,DEM
43545,130.45,1007,DEM
43546,100.0,94060,DEM
43547,36.17,60304,DEM
43548,50.0,65251,DEM
43549,200.0,10025,DEM
43550,100.0,85020,DEM
43551,62.49,36608,DEM
43552,750.0,41701,DEM
43553,800.0,26003,DEM
43554,25.35,10075,DEM
43555,50.0,85254,DEM
43556,20.8,19525,DEM
43557,125.0,19382,DEM
43558,100.0,87506,DEM
43559,100.0,94110,DEM
43560,390.0,19139,DEM
43561,50.0,11215,DEM
43562,75.0,59601,DEM
43563,144.69,20010,DEM
43564,18.0,53711,DEM
43565,39.1,30331,DEM
43566,200.0,20009,DEM
43567,35.0,25177,DEM
43568,250.0,25177,DEM
43569,35.0,25177,DEM
43570,100.0,34759,DEM
43571,50.56,20170,DEM
43572,100.0,29621,DEM
43573,250.0,11215,DEM
43574,36.48,75238,DEM
43575,50.0,75025,DEM
43576,100.0,94303,DEM
43577,30.0,11201,DEM
43578,53.0,87801,DEM
43579,150.0,80602,DEM
43580,30.0,90401,DEM
43581,500.0,95444,DEM
43582,2300.0,19807,DEM
43583,21.13,46256,DEM
43584,250.0,90048,DEM
43585,22.79,33781,DEM
43586,37.32,62640,DEM
43587,8.6,62640,DEM
43588,250.0,3060,DEM
43589,250.0,20748,DEM
43590,200.0,11215,DEM
43591,250.0,29206,DEM
43592,500.0,60093,DEM
43593,250.0,94117,DEM
43594,23.67,70611,DEM
43595,50.0,6437,DEM
43596,250.0,94556,DEM
43597,200.0,90212,DEM
43598,50.0,94530,DEM
43599,100.0,94122,DEM
43600,500.0,60645,DEM
43601,30.0,2476,DEM
43602,65.6,27560,DEM
43603,500.0,10128,DEM
43604,50.0,1060,DEM
43605,186.61,10009,DEM
43606,500.0,94618,DEM
43607,38.61,6355,DEM
43608,16.1,14526,DEM
43609,98.11,20008,DEM
43610,30.0,2467,DEM
43611,61.59,14580,DEM
43612,50.0,30097,DEM
43613,42.92,90292,DEM
43614,13.25,90292,DEM
43615,145.8,76039,DEM
43616,100.0,8904,DEM
43617,200.0,94611,DEM
43618,250.0,85254,DEM
43619,103.23,20001,DEM
43620,141.92,20001,DEM
43621,61.33,75052,DEM
43622,100.0,33156,DEM
43623,25.44,98121,DEM
43624,265.8,20855,DEM
43625,265.8,20855,DEM
43626,43.21,67207,DEM
43627,200.0,4074,DEM
43628,2300.0,10021,DEM
43629,400.0,12601,DEM
43630,67.58,94610,DEM
43631,39.3,60067,DEM
43632,271.48,60067,DEM
43633,287.69,60067,DEM
43634,30.0,60067,DEM
43635,1000.0,60067,DEM
43636,134.84,20165,DEM
43637,166.89,19720,DEM
43638,140.6,19720,DEM
43639,100.0,75010,DEM
43640,100.0,8332,DEM
43641,250.0,94110,DEM
43642,29.33,98422,DEM
43643,100.0,31909,DEM
43644,30.0,91321,DEM
43645,250.0,19096,DEM
43646,100.0,2860,DEM
43647,101.59,30315,DEM
43648,53.83,60657,DEM
43649,17.95,46321,DEM
43650,52.92,94612,DEM
43651,250.0,38002,DEM
43652,250.0,38002,DEM
43653,100.0,2421,DEM
43654,500.0,22039,DEM
43655,2300.0,99999,DEM
43656,250.0,90068,DEM
43657,300.0,91302,DEM
43658,100.0,90029,DEM
43659,250.0,27526,DEM
43660,236.55,91436,DEM
43661,500.0,6777,DEM
43662,95.77,91320,DEM
43663,9.8,33767,DEM
43664,175.0,12208,DEM
43665,2300.0,2118,DEM
43666,50.91,20814,DEM
43667,100.0,60045,DEM
43668,61.59,72034,DEM
43669,250.0,77584,DEM
43670,19.99,8540,DEM
43671,50.0,10027,DEM
43672,200.0,5482,DEM
43673,2300.0,10017,DEM
43674,38.84,98607,DEM
43675,500.0,92120,DEM
43676,30.0,90803,DEM
43677,63.02,11105,DEM
43678,50.0,10025,DEM
43679,185.67,20878,DEM
43680,30.0,28743,DEM
43681,100.0,28743,DEM
43682,50.0,6877,DEM
43683,1000.0,10021,DEM
43684,250.0,20016,DEM
43685,800.0,32708,DEM
43686,50.0,22902,DEM
43687,250.0,46228,DEM
43688,15.0,50325,DEM
43689,25.0,12170,DEM
43690,250.0,20744,DEM
43691,26.79,32311,DEM
43692,65.05,10583,DEM
43693,500.0,43230,DEM
43694,100.0,22207,DEM
43695,200.0,80302,DEM
43696,113.47,63017,DEM
43697,30.0,94306,DEM
43698,250.0,12866,DEM
43699,250.0,50501,DEM
43700,100.0,90230,DEM
43701,21.86,60104,DEM
43702,59.31,19150,DEM
43703,61.43,60647,DEM
43704,32.8,79015,DEM
43705,250.0,90732,DEM
43706,43.51,84105,DEM
43707,300.0,90272,DEM
43708,100.0,7093,DEM
43709,250.0,10502,DEM
43710,408.17,7977,DEM
43711,46.75,60649,DEM
43712,51.49,60035,DEM
43713,25.0,27601,DEM
43714,100.0,20016,DEM
43715,122.95,70634,DEM
43716,25.0,98270,DEM
43717,50.0,94602,DEM
43718,40.8,2739,DEM
43719,500.0,2478,DEM
43720,100.0,23109,DEM
43721,75.0,11579,DEM
43722,27.02,3444,DEM
43723,22.05,28753,DEM
43724,300.0,20015,DEM
43725,1000.0,10065,DEM
43726,250.0,92109,DEM
43727,100.0,87544,DEM
43728,250.0,91604,DEM
43729,34.52,90069,DEM
43730,8.0,34787,DEM
43731,50.0,22207,DEM
43732,100.0,20817,DEM
43733,100.0,20817,DEM
43734,250.0,1773,DEM
43735,50.56,10471,DEM
43736,200.0,10471,DEM
43737,200.0,10471,DEM
43738,322.0,19146,DEM
43739,30.0,19146,DEM
43740,29.52,90720,DEM
43741,250.0,27713,DEM
43742,250.0,20009,DEM
43743,250.0,94022,DEM
43744,150.0,20015,DEM
43745,115.62,98059,DEM
43746,48.4,80013,DEM
43747,150.0,20854,DEM
43748,200.0,20007,DEM
43749,100.0,19150,DEM
43750,750.0,10023,DEM
43751,500.0,20016,DEM
43752,30.0,11201,DEM
43753,1000.0,95818,DEM
43754,49.6,32344,DEM
43755,61.46,32344,DEM
43756,61.46,32344,DEM
43757,50.0,63117,DEM
43758,250.0,90272,DEM
43759,100.0,20032,DEM
43760,6.55,7043,DEM
43761,300.0,10706,DEM
43762,200.0,10025,DEM
43763,100.0,98112,DEM
43764,100.0,10069,DEM
43765,2000.0,60654,DEM
43766,200.0,96822,DEM
43767,88.58,20007,DEM
43768,300.0,96822,DEM
43769,250.0,27605,DEM
43770,51.91,19146,DEM
43771,250.0,94552,DEM
43772,100.0,75024,DEM
43773,250.0,6107,DEM
43774,150.0,90292,DEM
43775,250.0,15217,DEM
43776,32.75,19801,DEM
43777,51.98,19801,DEM
43778,92.33,45458,DEM
43779,200.0,5353,DEM
43780,51.49,60626,DEM
43781,167.23,98407,DEM
43782,600.0,94539,DEM
43783,100.0,4576,DEM
43784,50.0,2446,DEM
43785,30.0,93428,DEM
43786,100.0,85710,DEM
43787,300.0,85710,DEM
43788,42.63,85710,DEM
43789,58.4,43017,DEM
43790,50.0,60202,DEM
43791,2300.0,22066,DEM
43792,250.0,94577,DEM
43793,250.0,30326,DEM
43794,10.08,13732,DEM
43795,250.0,77098,DEM
43796,442.0,23226,DEM
43797,100.0,52240,DEM
43798,23.5,30093,DEM
43799,100.0,30306,DEM
43800,49.44,95340,DEM
43801,100.0,20002,DEM
43802,31.6,22101,DEM
43803,36.34,92014,DEM
43804,199.23,99999,DEM
43805,100.0,94086,DEM
43806,100.0,94086,DEM
43807,49.39,85262,DEM
43808,500.0,95448,DEM
43809,500.0,95448,DEM
43810,22.6,55114,DEM
43811,50.56,19810,DEM
43812,82.94,19810,DEM
43813,88.58,10032,DEM
43814,88.58,10032,DEM
43815,210.0,92014,DEM
43816,15.3,10019,DEM
43817,1000.0,10016,DEM
43818,100.0,90272,DEM
43819,33.3,6840,DEM
43820,500.0,94611,DEM
43821,500.0,1776,DEM
43822,50.0,96819,DEM
43823,85.0,33132,DEM
43824,34.5,10039,DEM
43825,480.0,60610,DEM
43826,250.0,94706,DEM
43827,50.0,30030,DEM
43828,65.6,45064,DEM
43829,200.0,20912,DEM
43830,50.56,20886,DEM
43831,1000.0,2462,DEM
43832,250.0,94010,DEM
43833,250.0,19803,DEM
43834,250.0,44114,DEM
43835,2000.0,33411,DEM
43836,50.0,87111,DEM
43837,50.0,87111,DEM
43838,40.56,37830,DEM
43839,118.53,55112,DEM
43840,30.0,2467,DEM
43841,19.99,93277,DEM
43842,100.0,35056,DEM
43843,79.45,33308,DEM
43844,250.0,10583,DEM
43845,50.0,94805,DEM
43846,117.74,61821,DEM
43847,2300.0,10128,DEM
43848,261.06,10024,DEM
43849,100.0,77381,DEM
43850,600.0,98112,DEM
43851,200.0,20815,DEM
43852,500.0,20006,DEM
43853,250.0,20008,DEM
43854,72.36,20010,DEM
43855,600.0,94070,DEM
43856,44.17,64131,DEM
43857,42.08,77090,DEM
43858,67.55,1545,DEM
43859,100.0,35010,DEM
43860,100.0,35010,DEM
43861,169.4,2021,DEM
43862,150.0,1720,DEM
43863,30.0,78739,DEM
43864,83.3,24149,DEM
43865,100.0,8822,DEM
43866,100.0,77845,DEM
43867,800.0,60035,DEM
43868,1300.0,84774,DEM
43869,30.0,29572,DEM
43870,50.0,29572,DEM
43871,30.0,29572,DEM
43872,30.0,29572,DEM
43873,30.0,29572,DEM
43874,50.0,29572,DEM
43875,30.0,29572,DEM
43876,30.0,29572,DEM
43877,32.53,60615,DEM
43878,350.0,95472,DEM
43879,250.0,61616,DEM
43880,58.46,76123,DEM
43881,20.62,29445,DEM
43882,455.0,78746,DEM
43883,75.26,65101,DEM
43884,30.0,94610,DEM
43885,250.0,48130,DEM
43886,52.5,52245,DEM
43887,100.0,78750,DEM
43888,13.8,20124,DEM
43889,140.0,75002,DEM
43890,33.05,60010,DEM
43891,50.64,91342,DEM
43892,100.0,93021,DEM
43893,50.0,1240,DEM
43894,250.0,98292,DEM
43895,24.24,98292,DEM
43896,39.16,4957,DEM
43897,30.0,22207,DEM
43898,250.0,77098,DEM
43899,330.66,90045,DEM
43900,1000.0,94920,DEM
43901,59.71,54660,DEM
43902,250.0,2140,DEM
43903,100.0,2882,DEM
43904,19.99,11225,DEM
43905,25.4,11225,DEM
43906,50.0,35811,DEM
43907,24.23,60618,DEM
43908,50.0,19468,DEM
43909,81.22,94703,DEM
43910,50.0,20854,DEM
43911,30.0,60201,DEM
43912,500.0,60614,DEM
43913,51.0,5602,DEM
43914,15.3,33146,DEM
43915,95.88,7079,DEM
43916,32.09,10468,DEM
43917,1300.0,22207,DEM
43918,30.0,60189,DEM
43919,200.0,16841,DEM
43920,1000.0,99999,DEM
43921,10.0,90745,DEM
43922,250.0,32601,DEM
43923,500.0,92629,DEM
43924,25.0,34684,DEM
43925,250.0,20904,DEM
43926,92.65,90503,DEM
43927,250.0,99999,DEM
43928,50.56,98122,DEM
43929,250.0,98122,DEM
43930,500.0,75209,DEM
43931,28.7,21853,DEM
43932,56.6,63130,DEM
43933,250.0,32920,DEM
43934,50.0,29702,DEM
43935,32.05,95010,DEM
43936,25.25,95010,DEM
43937,89.75,4107,DEM
43938,19.99,20005,DEM
43939,2300.0,60647,DEM
43940,30.0,30068,DEM
43941,250.0,10011,DEM
43942,500.0,10282,DEM
43943,200.0,831,DEM
43944,85.6,23803,DEM
43945,100.0,73179,DEM
43946,250.0,2199,DEM
43947,300.0,80302,DEM
43948,100.0,90731,DEM
43949,250.0,6880,DEM
43950,250.0,15238,DEM
43951,100.0,80301,DEM
43952,22.6,22182,DEM
43953,38.47,34243,DEM
43954,54.49,30460,DEM
43955,60.58,11215,DEM
43956,1300.0,10028,DEM
43957,74.98,60642,DEM
43958,250.0,22304,DEM
43959,30.0,78390,DEM
43960,300.0,20038,DEM
43961,25.0,20002,DEM
43962,250.0,94025,DEM
43963,100.0,20105,DEM
43964,100.0,90046,DEM
43965,250.0,20732,DEM
43966,100.0,63131,DEM
43967,100.0,10011,DEM
43968,106.91,78619,DEM
43969,22.86,75214,DEM
43970,50.0,93105,DEM
43971,20.0,10025,DEM
43972,70.28,30290,DEM
43973,73.51,80020,DEM
43974,24.68,77381,DEM
43975,41.99,43560,DEM
43976,1200.0,30327,DEM
43977,50.0,30327,DEM
43978,86.42,98033,DEM
43979,250.0,20016,DEM
43980,1200.0,22207,DEM
43981,500.0,57105,DEM
43982,50.0,57105,DEM
43983,100.0,57105,DEM
43984,25.0,60645,DEM
43985,44.1,6820,DEM
43986,30.0,92663,DEM
43987,50.0,77251,DEM
43988,200.0,20015,DEM
43989,40.0,47150,DEM
43990,46.28,31204,DEM
43991,51.49,60614,DEM
43992,50.0,30080,DEM
43993,250.0,4011,DEM
43994,100.0,60093,DEM
43995,250.0,19711,DEM
43996,11.4,19711,DEM
43997,20.1,27511,DEM
43998,250.0,20817,DEM
43999,250.0,20912,DEM
44000,1000.0,72223,DEM
44001,12.55,71037,DEM
44002,200.0,18974,DEM
44003,100.0,22043,DEM
44004,500.0,2138,DEM
44005,500.0,2138,DEM
44006,250.0,20011,DEM
44007,250.0,98103,DEM
44008,250.0,64468,DEM
44009,41.15,28311,DEM
44010,27.0,77030,DEM
44011,35.86,28301,DEM
44012,29.11,28301,DEM
44013,50.0,55105,DEM
44014,30.0,60056,DEM
44015,75.0,94563,DEM
44016,22.49,27514,DEM
44017,250.0,98115,DEM
44018,100.0,95818,DEM
44019,62.34,45220,DEM
44020,100.0,60614,DEM
44021,500.0,33755,DEM
44022,250.0,90755,DEM
44023,22.25,60538,DEM
44024,100.0,27278,DEM
44025,67.83,53216,DEM
44026,30.0,11201,DEM
44027,250.0,87401,DEM
44028,420.9,94116,DEM
44029,50.56,60423,DEM
44030,1000.0,76120,DEM
44031,50.56,22932,DEM
44032,20.0,16648,DEM
44033,40.0,16648,DEM
44034,1150.0,3033,DEM
44035,11.7,44212,DEM
44036,250.0,92104,DEM
44037,52.01,2143,DEM
44038,30.0,92040,DEM
44039,100.0,2143,DEM
44040,100.0,91423,DEM
44041,62.38,99362,DEM
44042,300.0,94703,DEM
44043,100.0,60515,DEM
44044,206.07,10019,DEM
44045,250.0,22314,DEM
44046,25.0,93667,DEM
44047,57.75,10032,DEM
44048,100.0,49740,DEM
44049,500.0,20189,DEM
44050,500.0,99559,DEM
44051,150.0,94122,DEM
44052,500.0,95679,DEM
44053,250.0,19962,DEM
44054,244.0,8108,DEM
44055,500.0,22202,DEM
44056,100.0,30305,DEM
44057,250.0,90247,DEM
44058,500.0,20151,DEM
44059,30.0,90266,DEM
44060,37.95,94109,DEM
44061,300.0,90403,DEM
44062,25.0,6840,DEM
44063,50.0,32601,DEM
44064,50.0,12020,DEM
44065,2300.0,94549,DEM
44066,250.0,95629,DEM
44067,250.0,20814,DEM
44068,40.8,10040,DEM
44069,294.0,30002,DEM
44070,1000.0,10001,DEM
44071,250.0,96743,DEM
44072,64.26,63109,DEM
44073,52.5,20854,DEM
44074,30.0,32223,DEM
44075,53.58,45429,DEM
44076,1496.01,78239,DEM
44077,30.0,94109,DEM
44078,100.0,48025,DEM
44079,47.2,83313,DEM
44080,25.45,90732,DEM
44081,300.0,94939,DEM
44082,2300.0,8731,DEM
44083,250.0,44094,DEM
44084,227.64,85351,DEM
44085,50.0,97229,DEM
44086,150.0,22101,DEM
44087,132.9,80212,DEM
44088,250.0,60605,DEM
44089,250.0,95070,DEM
44090,300.0,30318,DEM
44091,67.01,70115,DEM
44092,33.17,20817,DEM
